COOPID, YEAR, MONTH, DAY, meanTemp
80211,1936,1,20,42.00000
80211,1936,1,21,42.00000
80211,1936,1,22,49.00000
80211,1936,1,23,53.00000
80211,1936,1,24,46.00000
80211,1936,1,25,54.50000
80211,1936,1,26,60.00000
80211,1936,1,27,50.00000
80211,1936,1,28,36.50000
80211,1936,1,29,44.00000
80211,1936,1,30,45.00000
80211,1936,1,31,36.50000
80211,1936,2,1,37.00000
80211,1936,2,2,51.00000
80211,1936,2,3,59.00000
80211,1936,2,4,58.00000
80211,1936,2,5,46.50000
80211,1936,2,6,44.00000
80211,1936,2,7,44.50000
80211,1936,2,8,48.50000
80211,1936,2,9,49.00000
80211,1936,2,10,46.50000
80211,1936,2,11,41.00000
80211,1936,2,12,45.50000
80211,1936,2,13,58.00000
80211,1936,2,14,59.50000
80211,1936,2,15,57.00000
80211,1936,2,16,55.00000
80211,1936,2,17,52.00000
80211,1936,2,18,53.00000
80211,1936,2,19,46.00000
80211,1936,2,20,50.50000
80211,1936,2,21,55.00000
80211,1936,2,22,51.00000
80211,1936,2,23,52.50000
80211,1936,2,24,57.00000
80211,1936,2,25,60.00000
80211,1936,2,26,62.50000
80211,1936,2,27,59.50000
80211,1936,2,28,59.00000
80211,1936,2,29,55.50000
80211,1936,3,1,60.00000
80211,1936,3,2,58.00000
80211,1936,3,3,62.00000
80211,1936,3,4,61.50000
80211,1936,3,5,67.00000
80211,1936,3,6,64.00000
80211,1936,3,7,63.00000
80211,1936,3,8,62.50000
80211,1936,3,9,62.00000
80211,1936,3,10,66.00000
80211,1936,3,11,66.50000
80211,1936,3,12,61.00000
80211,1936,3,13,55.50000
80211,1936,3,14,58.50000
80211,1936,3,15,62.00000
80211,1936,3,16,63.50000
80211,1936,3,17,57.00000
80211,1936,3,18,53.50000
80211,1936,3,19,58.00000
80211,1936,3,20,58.50000
80211,1936,3,21,60.00000
80211,1936,3,22,61.50000
80211,1936,3,23,64.50000
80211,1936,3,24,67.00000
80211,1936,3,25,68.50000
80211,1936,3,26,70.00000
80211,1936,3,27,70.50000
80211,1936,3,28,63.00000
80211,1936,3,29,64.00000
80211,1936,3,30,69.50000
80211,1936,3,31,73.50000
80211,1936,4,1,72.00000
80211,1936,4,2,73.00000
80211,1936,4,3,58.00000
80211,1936,4,4,53.50000
80211,1936,4,5,67.00000
80211,1936,4,6,70.00000
80211,1936,4,7,66.00000
80211,1936,4,8,59.00000
80211,1936,4,9,69.50000
80211,1936,4,10,66.50000
80211,1936,4,11,65.50000
80211,1936,4,12,66.00000
80211,1936,4,13,66.00000
80211,1936,4,14,72.00000
80211,1936,4,15,74.50000
80211,1936,4,16,73.50000
80211,1936,4,17,69.50000
80211,1936,4,18,62.50000
80211,1936,4,19,61.00000
80211,1936,4,20,63.00000
80211,1936,4,21,65.50000
80211,1936,4,22,65.00000
80211,1936,4,23,67.50000
80211,1936,4,24,65.50000
80211,1936,4,25,67.50000
80211,1936,4,26,68.50000
80211,1936,4,27,70.00000
80211,1936,4,28,71.00000
80211,1936,4,29,71.50000
80211,1936,4,30,71.50000
80211,1936,5,1,72.00000
80211,1936,5,2,73.00000
80211,1936,5,3,75.50000
80211,1936,5,4,76.50000
80211,1936,5,5,72.00000
80211,1936,5,6,72.00000
80211,1936,5,7,74.50000
80211,1936,5,8,75.50000
80211,1936,5,9,74.00000
80211,1936,5,10,77.50000
80211,1936,5,11,76.00000
80211,1936,5,12,77.00000
80211,1936,5,13,76.00000
80211,1936,5,14,78.00000
80211,1936,5,15,75.00000
80211,1936,5,16,76.00000
80211,1936,5,17,76.00000
80211,1936,5,18,74.00000
80211,1936,5,19,74.50000
80211,1936,5,20,76.00000
80211,1936,5,21,76.00000
80211,1936,5,22,76.00000
80211,1936,5,23,74.50000
80211,1936,5,24,75.00000
80211,1936,5,25,76.00000
80211,1936,5,26,75.00000
80211,1936,5,27,74.50000
80211,1936,5,28,73.50000
80211,1936,5,29,74.50000
80211,1936,5,30,78.50000
80211,1936,5,31,73.00000
80211,1936,6,1,75.00000
80211,1936,6,2,78.50000
80211,1936,6,3,76.00000
80211,1936,6,4,78.00000
80211,1936,6,5,80.00000
80211,1936,6,6,81.00000
80211,1936,6,7,80.00000
80211,1936,6,8,79.00000
80211,1936,6,9,77.50000
80211,1936,6,10,79.00000
80211,1936,6,11,80.00000
80211,1936,6,12,78.50000
80211,1936,6,13,80.00000
80211,1936,6,14,79.00000
80211,1936,6,15,81.00000
80211,1936,6,16,83.00000
80211,1936,6,17,84.50000
80211,1936,6,18,81.50000
80211,1936,6,19,80.50000
80211,1936,6,20,81.00000
80211,1936,6,21,79.00000
80211,1936,6,22,79.50000
80211,1936,6,23,81.50000
80211,1936,6,24,81.50000
80211,1936,6,25,78.00000
80211,1936,6,26,77.50000
80211,1936,6,27,77.50000
80211,1936,6,28,82.00000
80211,1936,6,29,84.00000
80211,1936,6,30,83.50000
80211,1936,7,1,85.00000
80211,1936,7,2,84.00000
80211,1936,7,3,83.50000
80211,1936,7,4,83.00000
80211,1936,7,5,80.00000
80211,1936,7,6,82.50000
80211,1936,7,7,85.50000
80211,1936,7,8,84.00000
80211,1936,7,9,84.00000
80211,1936,7,10,82.50000
80211,1936,7,11,83.00000
80211,1936,7,12,82.00000
80211,1936,7,13,82.00000
80211,1936,7,14,78.50000
80211,1936,7,15,81.00000
80211,1936,7,16,85.00000
80211,1936,7,17,84.00000
80211,1936,7,18,81.00000
80211,1936,7,19,77.00000
80211,1936,7,20,82.00000
80211,1936,7,21,81.50000
80211,1936,7,22,79.00000
80211,1936,7,23,79.00000
80211,1936,7,24,80.50000
80211,1936,7,25,82.50000
80211,1936,7,26,83.00000
80211,1936,7,27,84.00000
80211,1936,7,28,86.00000
80211,1936,7,29,82.00000
80211,1936,7,30,79.50000
80211,1936,7,31,76.50000
80211,1936,8,1,78.50000
80211,1936,8,2,80.00000
80211,1936,8,3,81.50000
80211,1936,8,4,81.50000
80211,1936,8,5,80.50000
80211,1936,8,6,79.00000
80211,1936,8,7,78.50000
80211,1936,8,8,84.00000
80211,1936,8,9,82.00000
80211,1936,8,10,83.00000
80211,1936,8,11,81.00000
80211,1936,8,12,78.00000
80211,1936,8,13,76.50000
80211,1936,8,14,80.50000
80211,1936,8,15,80.50000
80211,1936,8,16,81.00000
80211,1936,8,17,82.50000
80211,1936,8,18,81.00000
80211,1936,8,19,81.50000
80211,1936,8,20,82.00000
80211,1936,8,21,81.00000
80211,1936,8,22,80.50000
80211,1936,8,23,83.50000
80211,1936,8,24,82.00000
80211,1936,8,25,82.00000
80211,1936,8,26,83.00000
80211,1936,8,27,85.00000
80211,1936,8,28,81.00000
80211,1936,8,29,83.00000
80211,1936,8,30,81.00000
80211,1936,8,31,79.50000
80211,1936,9,1,77.50000
80211,1936,9,2,81.00000
80211,1936,9,3,82.00000
80211,1936,9,4,82.50000
80211,1936,9,5,80.00000
80211,1936,9,6,78.00000
80211,1936,9,7,80.50000
80211,1936,9,8,80.50000
80211,1936,9,9,82.50000
80211,1936,9,10,82.00000
80211,1936,9,11,80.00000
80211,1936,9,12,81.00000
80211,1936,9,13,82.50000
80211,1936,9,14,80.50000
80211,1936,9,15,81.00000
80211,1936,9,16,79.00000
80211,1936,9,17,78.00000
80211,1936,9,18,81.00000
80211,1936,9,19,81.50000
80211,1936,9,20,82.00000
80211,1936,9,21,82.00000
80211,1936,9,22,82.00000
80211,1936,9,23,81.50000
80211,1936,9,24,83.50000
80211,1936,9,25,82.50000
80211,1936,9,26,80.00000
80211,1936,9,27,77.50000
80211,1936,9,28,79.50000
80211,1936,9,29,79.50000
80211,1936,9,30,80.00000
80211,1936,10,1,82.50000
80211,1936,10,2,78.50000
80211,1936,10,3,74.00000
80211,1936,10,4,76.00000
80211,1936,10,5,75.00000
80211,1936,10,6,77.50000
80211,1936,10,7,81.00000
80211,1936,10,8,77.50000
80211,1936,10,9,80.50000
80211,1936,10,10,73.50000
80211,1936,10,11,70.50000
80211,1936,10,12,66.00000
80211,1936,10,13,69.50000
80211,1936,10,14,73.00000
80211,1936,10,15,74.00000
80211,1936,10,16,78.50000
80211,1936,10,17,75.00000
80211,1936,10,18,69.50000
80211,1936,10,19,68.00000
80211,1936,10,20,68.50000
80211,1936,10,21,72.50000
80211,1936,10,22,74.50000
80211,1936,10,23,74.50000
80211,1936,10,24,77.00000
80211,1936,10,25,75.50000
80211,1936,10,26,76.00000
80211,1936,10,27,72.50000
80211,1936,10,28,67.00000
80211,1936,10,29,68.00000
80211,1936,10,30,63.50000
80211,1936,10,31,64.50000
80211,1936,11,1,69.50000
80211,1936,11,2,74.50000
80211,1936,11,3,74.50000
80211,1936,11,4,68.00000
80211,1936,11,5,61.00000
80211,1936,11,6,69.00000
80211,1936,11,7,68.00000
80211,1936,11,8,67.00000
80211,1936,11,9,69.50000
80211,1936,11,10,63.00000
80211,1936,11,11,61.50000
80211,1936,11,12,62.50000
80211,1936,11,13,59.00000
80211,1936,11,14,62.50000
80211,1936,11,15,63.50000
80211,1936,11,16,50.50000
80211,1936,11,17,52.00000
80211,1936,11,18,57.50000
80211,1936,11,19,59.00000
80211,1936,11,20,59.50000
80211,1936,11,21,64.00000
80211,1936,11,22,53.50000
80211,1936,11,23,53.50000
80211,1936,11,24,61.00000
80211,1936,11,25,58.00000
80211,1936,11,26,52.00000
80211,1936,11,27,44.00000
80211,1936,11,28,44.50000
80211,1936,11,29,52.00000
80211,1936,11,30,55.50000
80211,1936,12,1,54.00000
80211,1936,12,2,52.50000
80211,1936,12,3,61.50000
80211,1936,12,4,55.50000
80211,1936,12,5,56.00000
80211,1936,12,6,64.50000
80211,1936,12,7,60.00000
80211,1936,12,8,53.50000
80211,1936,12,9,48.50000
80211,1936,12,10,54.00000
80211,1936,12,11,58.50000
80211,1936,12,12,51.50000
80211,1936,12,13,48.50000
80211,1936,12,14,49.50000
80211,1936,12,15,52.50000
80211,1936,12,16,50.00000
80211,1936,12,17,56.00000
80211,1936,12,18,61.50000
80211,1936,12,19,54.50000
80211,1936,12,20,47.00000
80211,1936,12,21,48.50000
80211,1936,12,22,50.50000
80211,1936,12,23,55.50000
80211,1936,12,24,56.00000
80211,1936,12,25,56.50000
80211,1936,12,26,60.50000
80211,1936,12,27,59.50000
80211,1936,12,28,61.00000
80211,1936,12,29,61.50000
80211,1936,12,30,64.00000
80211,1936,12,31,64.50000
80211,1937,1,1,64.50000
